,m_a,br_4tau,xsec_br_4tau,xsec_br_2tau2mu,xsec_br_4mu,br_2tau2mu,br_4mu
123,11.4074018059,0.235301513723,4.53426016945,0.0339885510561,6.36940514946e-05,0.00176380648968,3.30534776827e-06
124,11.452229555,0.261165571977,5.03266057199,0.0377087692319,7.06361603692e-05,0.00195686399751,3.66560251008e-06
125,11.5130265779,0.294182974272,5.66890591423,0.0424523201263,7.94773943762e-05,0.00220302647256,4.12441070972e-06
126,11.5855003905,0.324925256124,6.2613096855,0.0468579806065,8.76681739446e-05,0.00243165441653,4.54946413828e-06
127,11.7318195426,0.351425382156,6.77196711414,0.0506147721634,9.45757384068e-05,0.00262660986836,4.90792622765e-06
128,11.8963055141,0.328607341086,6.33226346273,0.047263120638,8.81913152219e-05,0.00245267880841,4.57661210285e-06
129,11.965194242,0.301937083393,5.81832759699,0.0434028742904,8.0942911226e-05,0.00225235465959,4.20046244037e-06
130,12.0394650694,0.274733766155,5.2941196738,0.0394690746715,7.35631205662e-05,0.00204821352732,3.8174945805e-06
131,12.0976167942,0.249865151518,4.81490146975,0.0358800281751,6.6843341963e-05,0.00186196306046,3.46877747602e-06
132,12.215448631,0.230908243457,4.44960185141,0.0331279718357,6.16607145197e-05,0.00171914747461,3.19982950284e-06
133,12.3925090014,0.247276902377,4.76502590881,0.0354301135509,6.58597125311e-05,0.00183861512978,3.41773287655e-06
134,12.5014078722,0.275241778836,5.30390907818,0.0394064735806,7.31946069008e-05,0.0020449648978,3.79837088224e-06
135,12.5899752055,0.301400321824,5.80798420154,0.0431251495377,8.00526679359e-05,0.00223794237352,4.15426403404e-06
136,12.7689967069,0.320645676587,6.17884218783,0.0458238697419,8.49603766487e-05,0.00237799012672,4.40894533724e-06
137,12.9912613458,0.31633934025,6.09585908663,0.0451444782093,8.35823090656e-05,0.00234273369016,4.33743171072e-06
138,13.2173948534,0.298874136908,5.75930461822,0.0425938944097,7.87525561351e-05,0.00221037334767,4.08679585548e-06
139,13.4474645732,0.288069323414,5.55109586219,0.0410001313486,7.57062574821e-05,0.00212766639069,3.928710819e-06
140,13.6815390214,0.270459089639,5.21174665734,0.0384449970565,7.0898390494e-05,0.00199506990433,3.67921071583e-06
141,13.8736633231,0.284717237636,5.48650116925,0.0404317199555,7.44884548517e-05,0.00209816917257,3.86551400372e-06
142,13.9524823378,0.315286956462,6.07557965102,0.0447551985893,8.24212633122e-05,0.00232253236063,4.27718024454e-06
143,14.0183031707,0.345290476018,6.65374747286,0.0489983678616,9.02063109133e-05,0.00254272796376,4.68117856322e-06
144,14.095486695,0.382600964134,7.37272057886,0.054272642659,9.98789968263e-05,0.0028164318972,5.18313424112e-06
145,14.1866896253,0.422941986784,8.15009208532,0.0599691250473,0.000110314580538,0.00311204592877,5.72467984108e-06
146,14.340840996,0.464131531746,8.94381461675,0.0657625591548,0.000120885616818,0.00341269118603,6.27325463506e-06
147,14.5317257734,0.444202907613,8.5597900297,0.0628854517061,0.000115498745371,0.00326338618091,5.99370759581e-06
148,14.6133736004,0.408680855698,7.8752800893,0.0578362193415,0.000106187596815,0.00300136063007,5.51051358668e-06
149,14.7053639118,0.372196997524,7.17223614229,0.0526525066632,9.66325704744e-05,0.00273235633955,5.01466375062e-06
150,14.8405554561,0.340130516457,6.55431505212,0.0480893307514,8.82084441215e-05,0.00249555426837,4.5775009923e-06
151,15.1028272363,0.353308739791,6.80825941577,0.0499005350544,9.14353892326e-05,0.00258954515072,4.74496052063e-06
152,15.365715897,0.385452773743,7.42767495002,0.0543866792423,9.95570921892e-05,0.00282234972716,5.16642927811e-06
153,15.6331805518,0.406754211007,7.8381536461,0.0573375788031,0.000104858812784,0.00297548411018,5.44155748751e-06
154,15.8928296077,0.40635135821,7.8303906727,0.0572305038937,0.000104571109949,0.00296992755027,5.42662739747e-06
155,16.0851345362,0.359363356309,6.92493187607,0.0505812286146,9.23641103606e-05,0.00262486915488,4.79315570112e-06
156,16.2075643721,0.322932606792,6.22291133287,0.0454360505585,8.29368514159e-05,0.00235786458529,4.30393624369e-06
157,16.309590019,0.292760703297,5.64149875254,0.0411780071071,7.51408598888e-05,0.00213689709948,3.89936999942e-06
158,16.4122579111,0.265948216434,5.12482213068,0.0373951494568,6.82168652511e-05,0.00194058897025,3.54005528028e-06
159,16.5674728101,0.245562242225,4.73198440767,0.0345129071284,6.29302981494e-05,0.00179101749499,3.26571344833e-06
160,16.8059810355,0.248611226131,4.79073832755,0.0349178134713,6.36255632355e-05,0.0018120297598,3.30179362924e-06
161,16.9353734473,0.276369351192,5.32563739746,0.0388027230341,7.06793949011e-05,0.00201363378485,3.66784612876e-06
162,17.0052589159,0.308155253527,5.93815173546,0.0432573826345,7.87787697143e-05,0.00224480449582,4.08815618652e-06
163,17.0955355831,0.346830928177,6.68343198596,0.0486748378309,8.86236234182e-05,0.00252593865235,4.59904636316e-06
164,17.1660819763,0.388613349922,7.48857925299,0.0545285990059,9.92634253137e-05,0.00282971453066,5.15118968935e-06
165,17.2572124129,0.437075800704,8.42245067957,0.0613142533856,0.000111589779841,0.00318185020164,5.79085520713e-06
166,17.3658455312,0.481687817275,9.2821242389,0.0675539854878,0.000122912084503,0.00350565570772,6.37841642467e-06
167,17.6127768943,0.509892885569,9.82563590491,0.071466306076,0.000129951713904,0.00370868220426,6.7437319099e-06
168,17.9193552096,0.522384323332,10.0663459106,0.0731646826456,0.000132944735711,0.00379681798887,6.89905219048e-06
169,18.2312700066,0.543559900653,10.4743992856,0.0760779357865,0.000138142822221,0.00394799874346,7.16880239862e-06
170,18.4641550895,0.485455456997,9.35472665634,0.0679120393951,0.000123254405613,0.00352423660587,6.39618088288e-06
171,18.5631694387,0.43804489578,8.44112514167,0.061267131611,0.000111171832926,0.00317940485786,5.76916621309e-06
172,18.6779303623,0.39940320489,7.69649975822,0.055849557834,0.000101317911006,0.00289826454769,5.25780544921e-06
173,18.7702497117,0.361424964294,6.96465906195,0.0505296952354,9.16502185486e-05,0.00262219487469,4.75610890237e-06
174,18.9530735719,0.328103966321,6.322563431,0.0458549010163,8.3141591625e-05,0.00237960046789,4.31456105994e-06
175,19.268549213,0.330703561115,6.37265762268,0.046191011623,8.3701717599e-05,0.00239704263742,4.34362831339e-06
176,19.4250349036,0.364495775163,7.0238335874,0.0508966245578,9.22027251622e-05,0.00264123635484,4.7847807557e-06
177,19.5297988301,0.402367954442,7.75363048209,0.0561745734698,0.00010174532794,0.00291513095329,5.2799858817e-06
178,19.6109398273,0.445160648074,8.57824568839,0.0621401129566,0.000112534479033,0.0032247074705,5.83987955544e-06
179,19.7034544324,0.489178907501,9.42647754755,0.0682738260141,0.000123622935903,0.00354301120986,6.41530544384e-06
180,19.815393639,0.536947501509,10.3469783541,0.0749266761275,0.000135643629555,0.00388825511819,7.03910895461e-06
181,20.0307060319,0.588199547854,11.3346052871,0.0820494670635,0.000148485873016,0.00425788619946,7.70554608282e-06
182,20.3793722386,0.554903330947,10.6929871874,0.0773624472845,0.000139926948031,0.00401465735778,7.26138806596e-06
183,20.7341075335,0.547653375808,10.5532805518,0.0763112834251,0.000137952647743,0.00396010811755,7.15893345838e-06
184,21.0190387125,0.604303199792,11.64492266,0.0841708612639,0.000152099204365,0.00436797411852,7.89305679112e-06
185,21.1470864375,0.669582387327,12.9028526038,0.0932468367335,0.000168469966057,0.00483896402354,8.74260332419e-06
186,21.2754374086,0.737871016943,14.2187744965,0.102738916118,0.000185587106815,0.00533154728166,9.63088255396e-06
187,21.3781997302,0.815718010808,15.7188860683,0.113562535756,0.000205110741805,0.00589322967076,1.06440447226e-05
188,21.4790513835,0.895162877655,17.2497886524,0.124606169587,0.000225027358479,0.00646632950632,1.16776003362e-05
189,21.5973131206,0.982560535703,18.933941523,0.136750952587,0.000246921949804,0.00709657252656,1.28138012353e-05
190,21.7503212018,1.08707865996,20.9480057773,0.151268216709,0.000273081762883,0.00784993340471,1.4171342132e-05
191,22.0769074046,1.11315000058,21.4504005112,0.154834006277,0.000279407014884,0.00803497697336,1.44995856193e-05
192,22.2813245322,1.00062731551,19.2820883698,0.139148974491,0.000251041753499,0.00722101580131,1.30275948884e-05
