,m_a,xsec_br_2b2mu,br_2b2mu,xsec_br_4tau_type1_tb1,br_4tau_type1_tb1,xsec_br_4tau_type2_tb0p5,br_4tau_type2_tb0p5,xsec_br_4tau_type2_tb5,br_4tau_type2_tb5,xsec_br_4tau_type3_tb0p5,br_4tau_type3_tb0p5,xsec_br_4tau_type3_tb5,br_4tau_type3_tb5,xsec_br_4tau_type4_tb0p5,br_4tau_type4_tb0p5,xsec_br_4tau_type4_tb5,br_4tau_type4_tb5,xsec_br_2tau2mu_type1_tb1,xsec_br_4mu_type1_tb1,br_2tau2mu_type1_tb1,br_4mu_type1_tb1,xsec_br_2tau2mu_type2_tb0p5,xsec_br_4mu_type2_tb0p5,br_2tau2mu_type2_tb0p5,br_4mu_type2_tb0p5,xsec_br_2tau2mu_type2_tb5,xsec_br_4mu_type2_tb5,br_2tau2mu_type2_tb5,br_4mu_type2_tb5,xsec_br_2tau2mu_type3_tb0p5,xsec_br_4mu_type3_tb0p5,br_2tau2mu_type3_tb0p5,br_4mu_type3_tb0p5,xsec_br_2tau2mu_type3_tb5,xsec_br_4mu_type3_tb5,br_2tau2mu_type3_tb5,br_4mu_type3_tb5,xsec_br_2tau2mu_type4_tb0p5,xsec_br_4mu_type4_tb0p5,br_2tau2mu_type4_tb0p5,br_4mu_type4_tb0p5,xsec_br_2tau2mu_type4_tb5,xsec_br_4mu_type4_tb5,br_2tau2mu_type4_tb5,br_4mu_type4_tb5
55,54.9921259843,0.00479211862536,0.000248682855493,0.058090286358,0.00301454521837,0.058090286358,0.00301454521837,0.058090286358,0.00301454521837,0.00363064289737,0.000188409076148,36.3064289737,1.88409076148,0.929444581728,0.0482327234939,9.29444581728e-05,4.82327234939e-06,0.000414728544959,7.40226020507e-07,2.15219794997e-05,3.84133897513e-08,0.000414728544959,7.40226020507e-07,2.15219794997e-05,3.84133897513e-08,0.000414728544959,7.40226020507e-07,2.15219794997e-05,3.84133897513e-08,2.59205340599e-05,4.62641262817e-08,1.34512371873e-06,2.40083685945e-09,0.259205340599,0.000462641262817,0.0134512371873,2.40083685945e-05,0.00663565671934,1.18436163281e-05,0.000344351671995,6.1461423602e-07,6.63565671934e-07,1.18436163281e-09,3.44351671995e-08,6.1461423602e-11
56,55.4881889764,0.00560566634778,0.000290901211613,0.0680905977477,0.0035335027373,0.0680905977477,0.0035335027373,0.0680905977477,0.0035335027373,0.00425566235923,0.000220843921081,42.5566235923,2.20843921081,1.08944956396,0.0565360437967,0.000108944956396,5.65360437967e-06,0.000486106493132,8.67592334631e-07,2.52260764469e-05,4.50229545735e-08,0.000486106493132,8.67592334631e-07,2.52260764469e-05,4.50229545735e-08,0.000486106493132,8.67592334631e-07,2.52260764469e-05,4.50229545735e-08,3.03816558208e-05,5.42245209144e-08,1.57662977793e-06,2.81393466084e-09,0.303816558208,0.000542245209144,0.0157662977793,2.81393466084e-05,0.00777770389011,1.38814773541e-05,0.000403617223151,7.20367273176e-07,7.77770389011e-07,1.38814773541e-09,4.03617223151e-08,7.20367273176e-11
57,56.0078740157,0.00829774081978,0.000430604090284,0.101003386434,0.00524148346828,0.101003386434,0.00524148346828,0.101003386434,0.00524148346828,0.00631271165211,0.000327592716767,63.1271165211,3.27592716767,1.61605418294,0.0838637354924,0.000161605418294,8.38637354924e-06,0.000721047318057,1.28686089951e-06,3.74181275588e-05,6.6780534484e-08,0.000721047318057,1.28686089951e-06,3.74181275588e-05,6.6780534484e-08,0.000721047318057,1.28686089951e-06,3.74181275588e-05,6.6780534484e-08,4.50654573786e-05,8.04288062192e-08,2.33863297242e-06,4.17378340525e-09,0.450654573786,0.000804288062192,0.0233863297242,4.17378340525e-05,0.0115367570889,2.05897743921e-05,0.00059869004094,1.06848855174e-06,1.15367570889e-06,2.05897743921e-09,5.9869004094e-08,1.06848855174e-10
58,56.5039370079,0.0107094193833,0.000555756065559,0.130619276868,0.00677837451313,0.130619276868,0.00677837451313,0.130619276868,0.00677837451313,0.00816370480426,0.000423648407071,81.6370480426,4.23648407071,2.08990842989,0.10845399221,0.000208990842989,1.0845399221e-05,0.000932437714644,1.66407308427e-06,4.83880495404e-05,8.63556348867e-08,0.000932437714644,1.66407308427e-06,4.83880495404e-05,8.63556348867e-08,0.000932437714644,1.66407308427e-06,4.83880495404e-05,8.63556348867e-08,5.82773571653e-05,1.04004567767e-07,3.02425309628e-06,5.39722718042e-09,0.582773571653,0.00104004567767,0.0302425309628,5.39722718042e-05,0.0149190034343,2.66251693483e-05,0.000774208792647,1.38169015819e-06,1.49190034343e-06,2.66251693483e-09,7.74208792647e-08,1.38169015819e-10
59,57.0236220472,0.0114388770329,0.000593610640005,0.139804684401,0.00725504330053,0.139804684401,0.00725504330053,0.139804684401,0.00725504330053,0.00873779277508,0.000453440206283,87.3779277508,4.53440206283,2.23687495042,0.116080692809,0.000223687495042,1.16080692809e-05,0.000997972799385,1.78096626837e-06,5.17889361383e-05,9.24217056754e-08,0.000997972799385,1.78096626837e-06,5.17889361383e-05,9.24217056754e-08,0.000997972799385,1.78096626837e-06,5.17889361383e-05,9.24217056754e-08,6.23732999616e-05,1.11310391773e-07,3.23680850864e-06,5.77635660471e-09,0.623732999616,0.00111310391773,0.0323680850864,5.77635660471e-05,0.0159675647902,2.84954602938e-05,0.000828622978213,1.47874729081e-06,1.59675647902e-06,2.84954602938e-09,8.28622978213e-08,1.47874729081e-10
60,57.4960629921,0.0110187578188,0.000571808916389,0.134920557478,0.00700158575389,0.134920557478,0.00700158575389,0.134920557478,0.00700158575389,0.00843253484235,0.000437599109618,84.3253484235,4.37599109618,2.15872891964,0.112025372062,0.000215872891964,1.12025372062e-05,0.000963077672374,1.71863839797e-06,4.99780836727e-05,8.91872546948e-08,0.000963077672374,1.71863839797e-06,4.99780836727e-05,8.91872546948e-08,0.000963077672374,1.71863839797e-06,4.99780836727e-05,8.91872546948e-08,6.01923545234e-05,1.07414899873e-07,3.12363022955e-06,5.57420341843e-09,0.601923545234,0.00107414899873,0.0312363022955,5.57420341843e-05,0.015409242758,2.74982143675e-05,0.000799649338764,1.42699607512e-06,1.5409242758e-06,2.74982143675e-09,7.99649338764e-08,1.42699607512e-10
61,58.0157480315,0.0109912061226,0.00057037914492,0.13485584416,0.00699822751219,0.13485584416,0.00699822751219,0.13485584416,0.00699822751219,0.00842849025999,0.000437389219512,84.2849025999,4.37389219512,2.15769350656,0.111971640195,0.000215769350656,1.11971640195e-05,0.00096258297274,1.71769711795e-06,4.99524116627e-05,8.91384077816e-08,0.00096258297274,1.71769711795e-06,4.99524116627e-05,8.91384077816e-08,0.00096258297274,1.71769711795e-06,4.99524116627e-05,8.91384077816e-08,6.01614357962e-05,1.07356069872e-07,3.12202572892e-06,5.57115048635e-09,0.601614357962,0.00107356069872,0.0312202572892,5.57115048635e-05,0.0154013275638,2.74831538872e-05,0.000799238586603,1.4262145245e-06,1.54013275638e-06,2.74831538872e-09,7.99238586603e-08,1.4262145245e-10
62,58.5118110236,0.0113000809478,0.000586407937095,0.138910914649,0.00720866189149,0.138910914649,0.00720866189149,0.138910914649,0.00720866189149,0.00868193216557,0.000450541368218,86.8193216557,4.50541368218,2.22257463439,0.115338590264,0.000222257463439,1.15338590264e-05,0.00099149614186,1.7692357037e-06,5.14528355921e-05,9.18129581578e-08,0.00099149614186,1.7692357037e-06,5.14528355921e-05,9.18129581578e-08,0.00099149614186,1.7692357037e-06,5.14528355921e-05,9.18129581578e-08,6.19685088662e-05,1.10577231481e-07,3.21580222451e-06,5.73830988486e-09,0.619685088662,0.00110577231481,0.0321580222451,5.73830988486e-05,0.0158639382698,2.83077712592e-05,0.000823245369474,1.46900733052e-06,1.58639382698e-06,2.83077712592e-09,8.23245369474e-08,1.46900733052e-10
63,59.031496063,0.0118332769152,0.000614077681118,0.145754159857,0.00756378618876,0.145754159857,0.00756378618876,0.145754159857,0.00756378618876,0.00910963499109,0.000472736636798,91.0963499109,4.72736636798,2.33206655772,0.12102057902,0.000233206655772,1.2102057902e-05,0.0010403071589,1.85627460977e-06,5.39858411466e-05,9.63297669836e-08,0.0010403071589,1.85627460977e-06,5.39858411466e-05,9.63297669836e-08,0.0010403071589,1.85627460977e-06,5.39858411466e-05,9.63297669836e-08,6.5019197431e-05,1.16017163111e-07,3.37411507166e-06,6.02061043648e-09,0.65019197431,0.00116017163111,0.0337411507166,6.02061043648e-05,0.0166449145423,2.97003937564e-05,0.000863773458346,1.54127627174e-06,1.66449145423e-06,2.97003937564e-09,8.63773458346e-08,1.54127627174e-10
64,59.5039370079,0.0108524100375,0.00056317644201,0.133911310119,0.00694921173425,0.133911310119,0.00694921173425,0.133911310119,0.00694921173425,0.00836945688244,0.000434325733391,83.6945688244,4.34325733391,2.1425809619,0.111187387748,0.00021425809619,1.11187387748e-05,0.000955752521206,1.70535050583e-06,4.95979512821e-05,8.84976910135e-08,0.000955752521206,1.70535050583e-06,4.95979512821e-05,8.84976910135e-08,0.000955752521206,1.70535050583e-06,4.95979512821e-05,8.84976910135e-08,5.97345325754e-05,1.06584406614e-07,3.09987195513e-06,5.53110568834e-09,0.597345325754,0.00106584406614,0.0309987195513,5.53110568834e-05,0.0152920403393,2.72856080933e-05,0.000793567220513,1.41596305622e-06,1.52920403393e-06,2.72856080933e-09,7.93567220513e-08,1.41596305622e-10
65,60.0,0.00869399514313,0.000451167366016,0.107477262787,0.00557743968795,0.107477262787,0.00557743968795,0.107477262787,0.00557743968795,0.00671732892417,0.000348589980497,67.1732892417,3.48589980497,1.71963620459,0.0892390350072,0.000171963620459,8.92390350072e-06,0.000767064792061,1.36863458364e-06,3.98061646114e-05,7.10241091666e-08,0.000767064792061,1.36863458364e-06,3.98061646114e-05,7.10241091666e-08,0.000767064792061,1.36863458364e-06,3.98061646114e-05,7.10241091666e-08,4.79415495038e-05,8.55396614775e-08,2.48788528821e-06,4.43900682291e-09,0.479415495038,0.000855396614775,0.0248788528821,4.43900682291e-05,0.012273036673,2.18981533382e-05,0.000636898633782,1.13638574667e-06,1.2273036673e-06,2.18981533382e-09,6.36898633782e-08,1.13638574667e-10
66,60.5196850394,0.00659167709177,0.000342069387222,0.0816449426133,0.00423689375264,0.0816449426133,0.00423689375264,0.0816449426133,0.00423689375264,0.00510280891333,0.00026480585954,51.0280891333,2.6480585954,1.30631908181,0.0677903000422,0.000130631908181,6.77903000422e-06,0.000582682167747,1.0396189211e-06,3.02377876361e-05,5.39501256407e-08,0.000582682167747,1.0396189211e-06,3.02377876361e-05,5.39501256407e-08,0.000582682167747,1.0396189211e-06,3.02377876361e-05,5.39501256407e-08,3.64176354842e-05,6.49761825685e-08,1.88986172725e-06,3.37188285254e-09,0.364176354842,0.000649761825685,0.0188986172725,3.37188285254e-05,0.00932291468395,1.66339027375e-05,0.000483804602177,8.63202010251e-07,9.32291468395e-07,1.66339027375e-09,4.83804602177e-08,8.63202010251e-11
67,60.9921259843,0.00625567002723,0.00032463259093,0.0776175697434,0.00402789671735,0.0776175697434,0.00402789671735,0.0776175697434,0.00402789671735,0.00485109810896,0.000251743544835,48.5109810896,2.51743544835,1.24188111589,0.0644463474777,0.000124188111589,6.44463474777e-06,0.000553924963903,9.88284181822e-07,2.87454573899e-05,5.12861537012e-08,0.000553924963903,9.88284181822e-07,2.87454573899e-05,5.12861537012e-08,0.000553924963903,9.88284181822e-07,2.87454573899e-05,5.12861537012e-08,3.4620310244e-05,6.17677613639e-08,1.79659108687e-06,3.20538460632e-09,0.34620310244,0.000617677613639,0.0179659108687,3.20538460632e-05,0.00886279942246,1.58125469091e-05,0.000459927318238,8.20578459219e-07,8.86279942246e-07,1.58125469091e-09,4.59927318238e-08,8.20578459219e-11
68,61.4881889764,0.00639632055339,0.000331931528458,0.0795059369954,0.00412589190428,0.0795059369954,0.00412589190428,0.0795059369954,0.00412589190428,0.00496912106221,0.000257868244017,49.6912106221,2.57868244017,1.27209499193,0.0660142704684,0.000127209499193,6.60142704684e-06,0.000567386012056,1.01227310451e-06,2.94440068529e-05,5.25310381167e-08,0.000567386012056,1.01227310451e-06,2.94440068529e-05,5.25310381167e-08,0.000567386012056,1.01227310451e-06,2.94440068529e-05,5.25310381167e-08,3.54616257535e-05,6.32670690318e-08,1.84025042831e-06,3.28318988229e-09,0.354616257535,0.000632670690318,0.0184025042831,3.28318988229e-05,0.0090781761929,1.61963696721e-05,0.000471104109647,8.40496609867e-07,9.0781761929e-07,1.61963696721e-09,4.71104109647e-08,8.40496609867e-11
69,62.0078740157,0.00552764736184,0.000286852483749,0.0688370341417,0.00357223840901,0.0688370341417,0.00357223840901,0.0688370341417,0.00357223840901,0.00430231463386,0.000223264900563,43.0231463386,2.23264900563,1.10139254627,0.0571558145442,0.000110139254627,5.71558145442e-06,0.000491234796774,8.76387356641e-07,2.54922053334e-05,4.54793646415e-08,0.000491234796774,8.76387356641e-07,2.54922053334e-05,4.54793646415e-08,0.000491234796774,8.76387356641e-07,2.54922053334e-05,4.54793646415e-08,3.07021747984e-05,5.47742097901e-08,1.59326283334e-06,2.84246029009e-09,0.307021747984,0.000547742097901,0.0159326283334,2.84246029009e-05,0.00785975674839,1.40221977063e-05,0.000407875285334,7.27669834264e-07,7.85975674839e-07,1.40221977063e-09,4.07875285334e-08,7.27669834264e-11
70,62.5039370079,0.00443465302818,0.000230132487192,0.0553234896786,0.00287096469531,0.0553234896786,0.00287096469531,0.0553234896786,0.00287096469531,0.00345771810491,0.000179435293457,34.5771810491,1.79435293457,0.885175834857,0.0459354351249,8.85175834857e-05,4.59354351249e-06,0.000394789212285,7.04305363968e-07,2.04872450589e-05,3.6549318317e-08,0.000394789212285,7.04305363968e-07,2.04872450589e-05,3.6549318317e-08,0.000394789212285,7.04305363968e-07,2.04872450589e-05,3.6549318317e-08,2.46743257678e-05,4.4019085248e-08,1.28045281618e-06,2.28433239481e-09,0.246743257678,0.00044019085248,0.0128045281618,2.28433239481e-05,0.00631662739655,1.12688858235e-05,0.000327795920942,5.84789093072e-07,6.31662739655e-07,1.12688858235e-09,3.27795920942e-08,5.84789093072e-11
